,year,month,day,현재수요(MW),공급능력(MW),공급예비율(퍼센트),datetime
1825,2017,5,31,62073.51701,81563.90278,32.45678854,2017531
1826,2017,6,1,62070.2434,81621.72222,32.49193577,201761
1827,2017,6,2,59872.72014,81982.85417,37.77819097,201762
1828,2017,6,3,54584.56291,77123.59343,41.44639154,201763
1829,2017,6,4,50645.65069,77864.07639,53.99946389,201764
1830,2017,6,5,58128.86098,80408.59722,39.86038071,201765
1831,2017,6,6,56967.90563,81363.23264,43.37769521,201766
1832,2017,6,7,60178.41736,82546.125,38.62402535,201767
1833,2017,6,8,60763.21244,81618.45423,35.13558772,201768
1834,2017,6,9,61106.18993,83275.76736,37.04068438,201769
1835,2017,6,10,55621.50312,82281.45833,48.13040556,2017610
1836,2017,6,11,51375.58813,82877.19097,61.56752705,2017611
1837,2017,6,12,59259.18438,83414.69097,42.78359896,2017612
1838,2017,6,13,61187.24789,84356.78472,38.91811083,2017613
1839,2017,6,14,61404.40764,85130.8125,39.70828194,2017614
1840,2017,6,15,62512.45382,84560.05208,36.53487639,2017615
1841,2017,6,16,63143.11196,84851.85069,35.50753276,2017616
1842,2017,6,17,57368.84167,83433.0625,45.73295868,2017617
1843,2017,6,18,53084.57036,81857.62942,54.61545548,2017618
1844,2017,6,19,62175.63507,84855.77083,39.3325191,2017619
1845,2017,6,20,64455.45174,85335.76389,34.006225,2017620
1846,2017,6,21,64378.31042,86364.86806,35.57321458,2017621
1847,2017,6,22,64660.15729,86495.38194,35.20103819,2017622
1848,2017,6,23,65180.24975,86175.58333,33.85369069,2017623
1849,2017,6,24,58560.13472,83448.05208,42.93094201,2017624
1850,2017,6,25,54206.8071,85646.24306,58.34123201,2017625
1851,2017,6,26,62467.94934,87404.78819,42.88609296,2017626
1852,2017,6,27,64452.45729,87506.61111,37.38914653,2017627
1853,2017,6,28,65161.35521,87878.00694,36.5134125,2017628
1854,2017,6,29,65711.80833,87513.28125,34.88443194,2017629
1855,2017,6,30,65442.75868,88296.375,36.8077875,2017630
1856,2017,7,1,59680.89931,86536.26736,45.60645625,201771
1857,2017,7,2,56773.68819,87498.03125,54.73149965,201772
1858,2017,7,3,65729.91098,91918.49085,43.11380205,201773
1859,2017,7,4,68073.64063,91189.98611,36.14706563,201774
1860,2017,7,5,68175.36572,89854.38573,33.96894372,201775
1861,2017,7,6,69199.55928,90503.64236,32.93413049,201776
1862,2017,7,7,68927.28021,93211.72917,37.16427535,201777
1863,2017,7,8,63051.87254,89741.78125,42.90789826,201778
1864,2017,7,9,58917.40502,88160.1875,50.40178709,201779
1865,2017,7,10,67607.04132,92373.26389,39.7904941,2017710
1866,2017,7,11,69532.73681,91688.35764,33.91706111,2017711
1867,2017,7,12,70159.11319,91792.23264,32.99419687,2017712
1868,2017,7,13,70967.9066,92487.53819,32.52990208,2017713
1869,2017,7,14,71482.27049,92426.14236,31.3988809,2017714
1870,2017,7,15,63339.8875,89819.72569,42.52407396,2017715
1871,2017,7,16,59129.65417,88784.94444,50.94053542,2017716
1872,2017,7,17,68713.60174,93894.36806,40.00774201,2017717
1873,2017,7,18,70146.1625,94642.93403,37.20212257,2017718
1874,2017,7,19,71662.1535,94277.29261,33.87300338,2017719
1875,2017,7,20,73423.71181,94312.56944,30.79169514,2017720
1876,2017,7,21,74439.01736,94326.19097,28.8576691,2017721
1877,2017,7,22,68033.75556,91027.59375,34.78136667,2017722
1878,2017,7,23,62026.659,89861.76736,45.81112607,2017723
1879,2017,7,24,70824.98431,94376.83333,36.56711799,2017724
1880,2017,7,25,72497.81076,94740.65972,32.87966979,2017725
1881,2017,7,26,70367.69138,95020.94792,36.94957273,2017726
1882,2017,7,27,69278.27225,95200.15499,39.39005294,2017727
1883,2017,7,28,69159.14792,94839.06944,38.81006181,2017728
1884,2017,7,29,61662.71389,90897.67361,47.93666632,2017729
1885,2017,7,30,57575.75938,89811.02778,57.05783993,2017730
1886,2017,7,31,62132.99751,92608.98769,50.65422304,2017731
1887,2017,8,1,63193.50783,92895.31597,49.09963485,201781
1888,2017,8,2,64856.27153,93448.89931,45.9358316,201782
1889,2017,8,3,65483.65451,92743.80903,43.55764965,201783
1890,2017,8,4,67222.1934,91547.92708,38.43990833,201784
1891,2017,8,5,65520.64236,88689.03472,36.81182743,201785
1892,2017,8,6,63394.42187,88005.69097,39.83353854,201786
1893,2017,8,7,72154.12361,95128.96181,35.00175382,201787
1894,2017,8,8,72712.98422,94597.21528,32.16094271,201788
1895,2017,8,9,71122.45486,93922.77778,33.77015347,201789
1896,2017,8,10,70530.23261,94530.13542,35.82352282,2017810
1897,2017,8,11,70412.32014,95131.21875,36.82913368,2017811
1898,2017,8,12,63577.69063,91962.01042,45.35670764,2017812
1899,2017,8,13,57581.54097,90241.5625,57.06953952,2017813
1900,2017,8,14,64353.53535,94322.00379,48.66491386,2017814
1901,2017,8,15,61884.0691,93354.89583,51.63660451,2017815
1902,2017,8,16,66702.4,95522.41319,45.23940174,2017816
1903,2017,8,17,68090.22292,95707.49306,42.34930104,2017817
1904,2017,8,18,68266.80417,95092.26389,41.10012153,2017818
1905,2017,8,19,62371.26424,93759.87153,50.98928715,2017819
1906,2017,8,20,57605.77118,91206.75,58.84192431,2017820
1907,2017,8,21,67847.25521,94288.55208,41.96882257,2017821
1908,2017,8,22,70589.6458,94559.63889,36.06780098,2017822
1909,2017,8,23,72557.4559,94674.89236,32.76766493,2017823
1910,2017,8,24,72923.59167,95253.57639,32.5250066,2017824
1911,2017,8,25,69546.74792,94756.52778,37.84795486,2017825
1912,2017,8,26,59885.37841,91855.07292,53.71388898,2017826
1913,2017,8,27,54949.14444,91507.11774,66.91543346,2017827
1914,2017,8,28,64401.03681,95099.34375,50.77604861,2017828
1915,2017,8,29,64227.37465,96237.72569,50.95815798,2017829
1916,2017,8,30,62985.29028,96409.35417,54.09118507,2017830
1917,2017,8,31,63439.98333,95788.92014,52.20205764,2017831
1918,2017,9,1,63373.3934,94173.21181,49.85403611,201791
1919,2017,9,2,57682.63507,91946.875,59.78409826,201792
1920,2017,9,3,53485.06994,91069.73611,70.71407446,201793
1921,2017,9,4,62751.71111,93023.95486,50.98667257,201794
1922,2017,9,5,64630.85833,94273.97222,47.12811285,201795
1923,2017,9,6,64638.23747,94912.88194,48.02859381,201796
1924,2017,9,7,64336.84236,94397.91319,47.94776458,201797
1925,2017,9,8,64990.29896,93708.79514,45.54886354,201798
1926,2017,9,9,59315.20729,90065.22917,52.27327188,201799
1927,2017,9,10,54692.56806,88807.3125,62.75471458,2017910
1928,2017,9,11,62861.74167,92419.88542,49.26808229,2017911
1929,2017,9,12,64390.92535,92389.22569,44.84314202,2017912
1930,2017,9,13,63249.54757,92851.47222,47.94943993,2017913
1931,2017,9,14,63857.68984,93763.77431,47.97629905,2017914
1932,2017,9,15,63275.92674,92855.65972,47.7012809,2017915
1933,2017,9,16,57458.52986,88498.11806,54.33375776,2017916
1934,2017,9,17,53375.55729,87262.54167,63.8384875,2017917
1935,2017,9,18,62279.13785,92506.90972,51.00150521,2017918
1936,2017,9,19,65119.28722,92526.47222,43.58058182,2017919
1937,2017,9,20,63203.57639,92421.67361,47.07880208,2017920
1938,2017,9,21,62935.45243,91978.20833,47.14556736,2017921
1939,2017,9,22,63384.30464,91515.25347,45.29768065,2017922
1940,2017,9,23,58383.11424,90040.96875,54.59039826,2017923
1941,2017,9,24,54433.4191,90128.86111,65.88013299,2017924
1942,2017,9,25,63079.0238,91572.71528,47.64217977,2017925
1943,2017,9,26,64971.25777,92133.84375,43.22587544,2017926
1944,2017,9,27,64440.8257,90755.63194,41.94072812,2017927
1945,2017,9,28,62750.55432,91134.86837,46.10510505,2017928
1946,2017,9,29,60334.08785,93011.57986,54.73790799,2017929
1947,2017,9,30,56146.3,90534.11111,61.40695243,2017930
1948,2017,10,1,53604.80811,88113.52431,64.56328112,2017101
1949,2017,10,2,52849.88611,90333.39236,71.20652188,2017102
1950,2017,10,3,47136.78507,89611.51736,90.17652361,2017103
1951,2017,10,4,43338.11215,89920.625,107.7126997,2017104
1952,2017,10,5,44763.44028,86301.9375,93.26351632,2017105
1953,2017,10,6,47750.98021,86077.52431,80.86308542,2017106
1954,2017,10,7,49987.34271,85152.62847,70.87124931,2017107
1955,2017,10,8,51243.07604,85055,66.32732153,2017108
1956,2017,10,9,56462.17708,87748.19792,56.72664167,2017109
1957,2017,10,10,62677.08056,88800.75,43.08606215,20171010
1958,2017,10,11,62583.87737,89166.26042,43.48982945,20171011
1959,2017,10,12,62197.38703,89471.23611,44.82440941,20171012
1960,2017,10,13,61430.51944,87581.11458,43.09756875,20171013
1961,2017,10,14,56912.58333,85330.59028,50.01279375,20171014
1962,2017,10,15,53071.60641,82918.67361,56.38258396,20171015
1963,2017,10,16,60770.5535,84044.55682,39.98120035,20171016
1964,2017,10,17,62079.82222,85325.69097,38.10198854,20171017
1965,2017,10,18,62645.92674,86088.8125,38.20995742,20171018
1966,2017,10,19,62300.17203,86018.43056,38.78681733,20171019
1967,2017,10,20,61661.35568,87320.82639,42.21554422,20171020
1968,2017,10,21,56705.63507,85916.50347,51.60703889,20171021
1969,2017,10,22,52337.76424,87628.48611,67.61079097,20171022
1970,2017,10,23,59990.07639,88150.12153,48.53209119,20171023
1971,2017,10,24,62037.43927,87311.17361,41.5184334,20171024
1972,2017,10,25,62021.74829,87099.74306,41.02831717,20171025
1973,2017,10,26,61994.12604,85648.13542,38.85650312,20171026
1974,2017,10,27,61628.39653,85550.30208,39.40483681,20171027
1975,2017,10,28,56557.89691,83395.26736,47.52888094,20171028
1976,2017,10,29,52534.42222,84488.75,61.00369028,20171029
1977,2017,10,30,60609.36515,86741.61111,44.79532797,20171030
1978,2017,10,31,62306.19419,86423.3125,39.26367686,20171031
1979,2017,11,1,62006.98239,86153.36458,39.56633775,2017111
1980,2017,11,2,62263.69479,85944.08333,38.67329514,2017112
1981,2017,11,3,62248.24088,85735.70833,38.4345964,2017113
1982,2017,11,4,57009.74236,84175.04861,47.72691632,2017114
1983,2017,11,5,53630.36301,84811.06944,58.2927613,2017115
1984,2017,11,6,61597.33475,87187.66319,42.70727042,2017116
1985,2017,11,7,63021.37674,87104.40625,38.87673333,2017117
1986,2017,11,8,62270.94722,88258.11111,42.34075312,2017118
1987,2017,11,9,62753.62914,88040.4779,40.80960991,2017119
1988,2017,11,10,63242.53292,86682.85417,37.73249946,20171110
1989,2017,11,11,57733.60035,86152.72222,49.29389965,20171111
1990,2017,11,12,54396.65486,86747.15972,59.65752743,20171112
1991,2017,11,13,63640.74905,87622.15625,39.07065612,20171113
1992,2017,11,14,64799.72639,88041.13542,36.50780799,20171114
1993,2017,11,15,66249.11007,89454.87153,35.78500208,20171115
1994,2017,11,16,67335.8934,90977.42014,35.67580486,20171116
1995,2017,11,17,68159.62431,92315.69097,36.15345764,20171117
1996,2017,11,18,62002.98993,89731.375,44.85117431,20171118
1997,2017,11,19,58326.85104,89027.71528,52.74934722,20171119
1998,2017,11,20,68431.38021,91159.60417,34.88293646,20171120
1999,2017,11,21,69936.98965,90349.5565,29.91482651,20171121
2000,2017,11,22,69671.7066,91262.97917,31.77220521,20171122
2001,2017,11,23,70285.94445,92601.01389,32.53659931,20171123
2002,2017,11,24,70617.4191,93113.6875,32.55243715,20171124
2003,2017,11,25,63437.49549,89058.63889,40.43207049,20171125
2004,2017,11,26,57760.71424,88023.72917,52.512225,20171126
2005,2017,11,27,67946.38097,93006.09028,38.32614424,20171127
2006,2017,11,28,68831.33646,93259.89931,36.2289684,20171128
2007,2017,11,29,68389.82361,93569.29167,37.57970938,20171129
2008,2017,11,30,70316.99167,92583.86458,32.46217361,20171130
2009,2017,12,1,70947.86319,93129.72569,31.88242847,2017121
2010,2017,12,2,63695.9007,92654.43403,45.52427049,2017122
2011,2017,12,3,58724.14965,92040.98958,56.83723264,2017123
2012,2017,12,4,69613.26667,92054.72569,34.20633021,2017124
2013,2017,12,5,73640.51042,92209.80556,26.01369757,2017125
2014,2017,12,6,72602.21181,91938.11806,27.2886184,2017126
2015,2017,12,7,72227.74028,91831.57986,28.08755486,2017127
2016,2017,12,8,73057.02813,92164.17361,26.98782187,2017128
2017,2017,12,9,65582.42812,89383.41667,36.36120521,2017129
2018,2017,12,10,60369.97083,89962.47222,49.14754687,20171210
2019,2017,12,11,73796.37604,93893.82292,28.99010486,20171211
2020,2017,12,12,76843.02257,96225.69097,26.14082674,20171212
2021,2017,12,13,76852.34236,97263.58333,27.23869375,20171213
2022,2017,12,14,77024.87951,96279.42708,25.76849653,20171214
2023,2017,12,15,75430.10868,95814.96528,27.75277882,20171215
2024,2017,12,16,67300.55938,93888.65972,39.63965625,20171216
2025,2017,12,17,63450.76979,94111.65972,48.45314028,20171217
2026,2017,12,18,74168.28472,96801.17014,32.09379792,20171218
2027,2017,12,19,75463.24002,97187.41319,29.70527153,20171219
2028,2017,12,20,75588.01319,97510.29861,29.72358021,20171220
2029,2017,12,21,74680.41364,96374.82292,29.75830028,20171221
2030,2017,12,22,72933.2809,95593.59722,31.63909375,20171222
2031,2017,12,23,64062.0934,93747.25347,46.41133507,20171223
2032,2017,12,24,59864.76247,93909.23264,56.9509798,20171224
2033,2017,12,25,61864.23194,95755.40625,55.12630243,20171225
2034,2017,12,26,72896.96528,97637.12847,35.38121771,20171226
2035,2017,12,27,75303.51667,98146.88542,31.08641528,20171227
2036,2017,12,28,74652.73576,97995.80208,32.02928819,20171228
2037,2017,12,29,70298.49236,97721.71528,39.51641632,20171229
2038,2017,12,30,62102.96215,95440.55556,53.73958958,20171230
2039,2017,12,31,57721.30799,96652.63194,67.72693125,20171231
2040,2018,1,1,57004.46701,97323.96528,71.05561285,201811
2041,2018,1,2,70311.01215,97947.26042,40.96677326,201812
2042,2018,1,3,73799.76111,98747.70486,34.69355868,201813
2043,2018,1,4,75367.53403,98325.14583,31.32562778,201814
2044,2018,1,5,73909.72049,98005.4375,33.26397222,201815
2045,2018,1,6,65765.04306,95432.19792,45.1753875,201816
2046,2018,1,7,61900.41944,93816.02778,51.6417684,201817
2047,2018,1,8,72448.8632,97373.61111,35.98920729,201818
2048,2018,1,9,75170.37049,98788.04861,32.35765694,201819
2049,2018,1,10,76125.34132,99358.77083,31.44805035,2018110
2050,2018,1,11,78174.6132,98927.64583,27.33024132,2018111
2051,2018,1,12,78230.96181,98772.84028,26.95272986,2018112
2052,2018,1,13,68780.57847,93891.04514,36.59338993,2018113
2053,2018,1,14,62406.95313,93663.77083,50.17292639,2018114
2054,2018,1,15,71001.42257,95167.61458,35.28502708,2018115
2055,2018,1,16,73529.4066,95990.45833,31.47353125,2018116
2056,2018,1,17,72185.71562,96003.02431,33.77931007,2018117
2057,2018,1,18,72096.05556,96245.87847,34.2916309,2018118
2058,2018,1,19,71939.15417,96807.33333,35.09819549,2018119
2059,2018,1,20,64756.65972,93676.10417,44.72654861,2018120
2060,2018,1,21,60834.38311,94388.64867,55.25343914,2018121
2061,2018,1,22,71281.61076,96534.90625,36.88725139,2018122
2062,2018,1,23,76992.28924,98133.63542,28.47100104,2018123
2063,2018,1,24,79139.69444,98551.46528,25.19490069,2018124
2064,2018,1,25,80082.67535,98987.83333,24.23006215,2018125
2065,2018,1,26,80076.43715,99114.33333,24.33526181,2018126
2066,2018,1,27,70673.46979,96046.56597,35.96885799,2018127
2067,2018,1,28,64324.65767,94772.85069,47.5203125,2018128
2068,2018,1,29,77169.09236,99421.10069,30.22326806,2018129
2069,2018,1,30,78548.84268,99574.64931,27.28346765,2018130
2070,2018,1,31,77122.80723,99669.00694,29.93803848,2018131
2071,2018,2,1,76035.9243,100091.7083,32.1592816,201821
2072,2018,2,2,75913.1941,99877.22222,32.15178681,201822
2073,2018,2,3,69127.70799,96121.05208,39.15278854,201823
2074,2018,2,4,65567.59719,95186.00347,45.33213368,201824
2075,2018,2,5,78063.69375,100490.4722,30.12013646,201825
2076,2018,2,6,80157.97326,100971.0243,26.71616042,201826
2077,2018,2,7,79264.33958,100858.9896,27.84035104,201827
2078,2018,2,8,78114.0559,100139.9722,28.7783125,201828
2079,2018,2,9,75498.40799,99953.03819,32.89807361,201829
2080,2018,2,10,67579.9934,96890.71528,43.50877118,2018210
2081,2018,2,11,64865.9184,95429.92361,47.24060694,2018211
2082,2018,2,12,76613.17118,99649.53125,31.38758264,2018212
2083,2018,2,13,75305.92326,99343.41667,32.40283646,2018213
2084,2018,2,14,69061.87431,98087.29861,42.47943472,2018214
2085,2018,2,15,56452.27917,95499.54861,69.3851559,2018215
2086,2018,2,16,51714.12778,93547.07639,81.4795625,2018216
2087,2018,2,17,53477.18438,91233.77083,71.07203195,2018217
2088,2018,2,18,56475.48681,90831.58333,61.10456181,2018218
2089,2018,2,19,67964.98008,96903.68466,44.22510571,2018219
2090,2018,2,20,71523.40347,96820.46528,36.0826566,2018220
2091,2018,2,21,72312.54896,97059.11806,34.88834028,2018221
2092,2018,2,22,72468.9559,97142.02431,34.53528056,2018222
2093,2018,2,23,70972.85278,96943.88889,37.12885139,2018223
2094,2018,2,24,63036.82986,91620.73611,45.43622951,2018224
2095,2018,2,25,59438.0882,92711.94792,56.07492708,2018225
2096,2018,2,26,68516.26285,96177.98611,41.22138438,2018226
2097,2018,2,27,69916.83513,96449.42361,38.56814318,2018227
2098,2018,2,28,70767.83924,96309.41667,37.02565903,2018228
2099,2018,3,1,65055.23368,94278.56597,45.07462847,201831
2100,2018,3,2,68919.65035,93865.18403,36.69967708,201832
2101,2018,3,3,60722.01875,89643.60069,47.75087188,201833
2102,2018,3,4,56146.24479,88520.78472,57.78814132,201834
2103,2018,3,5,67220.95069,91078.27083,37.22329375,201835
2104,2018,3,6,68098.99419,92303.48611,35.95162229,201836
2105,2018,3,7,69133.08103,90971.27431,32.30897257,201837
2106,2018,3,8,70687.02639,90853.48958,29.31034931,201838
2107,2018,3,9,68992.14687,90007.79167,30.99032882,201839
2108,2018,3,10,61322.55903,86133.28819,40.58198403,2018310
2109,2018,3,11,56411.68924,84835.35417,50.54984097,2018311
2110,2018,3,12,64833.92292,88698.71181,37.75087014,2018312
2111,2018,3,13,64984.8423,90159.47222,39.0682803,2018313
2112,2018,3,14,63335.72604,90401.23958,43.05505243,2018314
2113,2018,3,15,65335.52917,90513.02431,39.36819826,2018315
2114,2018,3,16,65686.22604,91140.13889,39.43096736,2018316
2115,2018,3,17,59060.95347,86664.77778,46.81142396,2018317
2116,2018,3,18,55559.78021,85829.06944,54.63472396,2018318
2117,2018,3,19,65313.85035,90199.04167,39.85600347,2018319
2118,2018,3,20,67138.96181,90776.14931,35.94195833,2018320
2119,2018,3,21,70339.35938,90618.3125,29.85276319,2018321
2120,2018,3,22,67145.73611,90496.4375,35.10701875,2018322
2121,2018,3,23,65746.19965,89480.81597,36.47447708,2018323
2122,2018,3,24,59059.38056,87068.125,47.48879792,2018324
2123,2018,3,25,54169.01563,85958.37847,58.86813646,2018325
2124,2018,3,26,62223.51806,89489.30903,44.93811667,2018326
2125,2018,3,27,63112.90278,88385.22917,40.51350417,2018327
2126,2018,3,28,62506.46042,87812.93403,40.83899965,2018328
2127,2018,3,29,62673.25347,88460.93056,41.60086215,2018329
2128,2018,3,30,61750.32721,89233.68056,44.9358804,2018330
2129,2018,3,31,55945.04618,84642.125,51.32751458,2018331
2130,2018,4,1,52478.53333,82853.04861,58.12439722,201841
2131,2018,4,2,59837.2,83619.99306,41.04752535,201842
2132,2018,4,3,61925.85486,83707.31944,35.74342639,201843
2133,2018,4,4,62995.79785,85434.27431,36.37952632,201844
2134,2018,4,5,64719.43737,84594.97222,31.66478393,201845
2135,2018,4,6,64042.73424,83856.23611,31.46370111,201846
2136,2018,4,7,58950.98195,82012.09375,39.18650729,201847
2137,2018,4,8,54317.92153,81616.625,50.46894167,201848
2138,2018,4,9,61795.70417,83341.50347,35.83820486,201849
2139,2018,4,10,62802.47153,82163.09722,31.18285243,2018410
2140,2018,4,11,61758.01528,81572.78472,32.43404653,2018411
2141,2018,4,12,62086.37257,81737.54861,32.04547049,2018412
2142,2018,4,13,62214.58438,81886.34028,32.08124688,2018413
2143,2018,4,14,58562.91528,81682.41667,39.63149167,2018414
2144,2018,4,15,52708.55139,80305.59028,52.58347049,2018415
2145,2018,4,16,60293.75,78603.53819,31.33678785,2018416
2146,2018,4,17,62021.24236,78090.25,26.31881424,2018417
2147,2018,4,18,61764.45764,78461.26389,27.3706566,2018418
2148,2018,4,19,61988.04479,78545.27083,27.04602361,2018419
2149,2018,4,20,61594.19028,78716.72569,28.15105382,2018420
2150,2018,4,21,55658.67326,78660.23958,41.35561111,2018421
2151,2018,4,22,52783.02604,77358.61111,46.72843646,2018422
2152,2018,4,23,62488.52049,79567.69792,29.18463611,2018423
2153,2018,4,24,63584.20937,79489.59375,25.56174687,2018424
2154,2018,4,25,61608.85347,77250.73611,25.69595764,2018425
2155,2018,4,26,61487.97535,77777.64583,26.86300417,2018426
2156,2018,4,27,60844.56944,78734.85764,29.79428194,2018427
2157,2018,4,28,55151.2941,78615.61458,42.58730903,2018428
2158,2018,4,29,51761.2691,76434.53472,47.84139931,2018429
2159,2018,4,30,58984.01944,79957.46875,36.75404757,2018430
2160,2018,5,1,57081.94236,81225.21181,42.49820104,201851
2161,2018,5,2,61994.98715,81066.33681,31.89250208,201852
2162,2018,5,3,61734.22951,80463.80903,30.79455104,201853
2163,2018,5,4,60642.3941,81031.73958,33.95320625,201854
2164,2018,5,5,54140.98646,79082.02778,46.11054514,201855
2165,2018,5,6,52155.58333,79719.01389,53.03989305,201856
2166,2018,5,7,56396.33785,80674.05903,43.91957292,201857
2167,2018,5,8,60610.79811,79522.57955,32.15843939,201858
2168,2018,5,9,61249.20208,79532.34028,30.32152743,201859
2169,2018,5,10,61423.82153,78964.96875,29.03527326,2018510
2170,2018,5,11,61167.47569,78953.11806,29.53191424,2018511
2171,2018,5,12,57254.29792,76092.28819,33.17259479,2018512
2172,2018,5,13,52333.66285,75335.85069,44.05186597,2018513
2173,2018,5,14,60134.50382,79103.08333,32.87878958,2018514
2174,2018,5,15,63069.43785,80134.25347,27.86380035,2018515
2175,2018,5,16,65269.95833,82105.31945,26.77713333,2018516
2176,2018,5,17,65759.87431,81645.82986,25.3078316,2018517
2177,2018,5,18,63859.22604,82020.48611,29.19779687,2018518
2178,2018,5,19,55988.4316,80083.13194,43.1299809,2018519
2179,2018,5,20,51646.46806,78884.00347,52.89350417,2018520
2180,2018,5,21,58265.13854,80334.79167,39.16552014,2018521
2181,2018,5,22,57636.28403,80939.41667,40.71778403,2018522
2182,2018,5,23,60277.19861,81260.23958,35.65220104,2018523
2183,2018,5,24,61361.22049,80340.03819,31.64400833,2018524
2184,2018,5,25,61110.68681,80687.51042,32.78021458,2018525
2185,2018,5,26,56254.55278,76573.38194,36.25312986,2018526
2186,2018,5,27,52744.16458,77305.16667,46.71588472,2018527
2187,2018,5,28,61405.79271,80377.24653,32.8571875,2018528
2188,2018,5,29,63603.30868,81490.71528,29.17181111,2018529
2189,2018,5,30,63731.73333,83387.3125,31.72596597,2018530
2190,2018,5,31,62456.17465,84246.20833,35.76274167,2018531
2191,2018,6,1,62804.2441,83626.89583,34.1627625,201861
2192,2018,6,2,57139.20625,81149.38542,42.24625417,201862
2193,2018,6,3,53489.38299,79995.71181,49.86842813,201863
2194,2018,6,4,62104.00521,81732.92361,33.76710451,201864
2195,2018,6,5,63909.40313,81892.42014,29.25575764,201865
2196,2018,6,6,60344.78021,82112.72569,36.64814479,201866
2197,2018,6,7,64300.68299,82306.60764,29.50510972,201867
2198,2018,6,8,63902.24896,82933.46528,30.76556562,201868
2199,2018,6,9,57518.49271,82889.72917,44.39751458,201869
2200,2018,6,10,52911.16042,82856.27431,56.8257441,2018610
2201,2018,6,11,60714.95764,84829.46181,41.78723854,2018611
2202,2018,6,12,62831.86632,83991.07292,34.55902222,2018612
2203,2018,6,13,60159.56458,84996.43056,41.80760521,2018613
2204,2018,6,14,62320.43958,85185.25,37.82385938,2018614
2205,2018,6,15,62296.20417,84634.16667,36.65115555,2018615
2206,2018,6,16,56507.96007,83309.43403,47.57679618,2018616
2207,2018,6,17,53976.18993,82669.63889,53.38354201,2018617
2208,2018,6,18,63242.04676,84902.80619,36.78428068,2018618
2209,2018,6,19,64851.08889,84807.82639,32.00963437,2018619
2210,2018,6,20,64737.93507,85795.04861,33.69512639,2018620
2211,2018,6,21,64908.82257,85826.57639,33.29227014,2018621
2212,2018,6,22,65113.34583,86015.21875,33.4146632,2018622
2213,2018,6,23,58837.23611,84303.92361,43.57473646,2018623
2214,2018,6,24,55831.72917,83806.38194,50.49258021,2018624
2215,2018,6,25,65563.39691,87187.64236,35.83809413,2018625
2216,2018,6,26,67228.07813,88738.00694,33.35594861,2018626
2217,2018,6,27,66739.61458,88702.22917,34.24171181,2018627
2218,2018,6,28,66790.40382,88108.77431,33.2322066,2018628
2219,2018,6,29,66559.93264,89123.59722,35.3126757,2018629
2220,2018,6,30,60585.35486,88200.14236,46.04029861,2018630
2221,2018,7,1,56089.13403,87549.80903,56.55163854,201871
2222,2018,7,2,65249.58576,88923.34722,39.01633681,201872
2223,2018,7,3,68280.50486,89015.97222,31.88293715,201873
2224,2018,7,4,69133.15521,89948.89931,31.79983368,201874
2225,2018,7,5,68469.13889,91563.97917,35.3880934,201875
2226,2018,7,6,65943.87951,91365.03819,39.80528681,201876
2227,2018,7,7,58012.73576,90008.71875,55.41390139,201877
2228,2018,7,8,54232.89583,90323.38889,66.85876806,201878
2229,2018,7,9,62784.23819,93777.42361,51.61097569,201879
2230,2018,7,10,67161.97708,95256.28125,43.5132816,2018710
2231,2018,7,11,70059.71771,95769.15972,38.39945208,2018711
2232,2018,7,12,71741.85313,96225.83333,35.88405313,2018712
2233,2018,7,13,72050.66076,95773.75,34.68285312,2018713
2234,2018,7,14,65417.75937,92755.19097,42.53067847,2018714
2235,2018,7,15,62201.66354,91455.86806,47.99344653,2018715
2236,2018,7,16,73191.44375,95234.59722,33.12656007,2018716
2237,2018,7,17,74608.09861,96501.47917,31.34451042,2018717
2238,2018,7,18,75257.72194,97596.83333,31.77204691,2018718
2239,2018,7,19,75729.31632,97492.00694,30.78961632,2018719
2240,2018,7,20,76147.21528,97495.17708,30.18999896,2018720
2241,2018,7,21,69703.90729,95597.72917,38.23670556,2018721
2242,2018,7,22,66005.025,96034.90972,46.70182639,2018722
2243,2018,7,23,76670.51064,97792.9375,31.085137,2018723
2244,2018,7,24,79895.19062,98653.39583,25.73252778,2018724
2245,2018,7,25,79300.51528,99132.11458,26.71886983,2018725
2246,2018,7,26,79227.09653,98938.45139,26.86295993,2018726
2247,2018,7,27,79356.38056,98672.78125,26.13878188,2018727
2248,2018,7,28,70669.2434,94010.61806,33.86827361,2018728
2249,2018,7,29,65380.79861,91531.68403,40.80035833,2018729
2250,2018,7,30,71591.57951,95257.78125,35.80502083,2018730
2251,2018,7,31,72705.47535,95993.71875,34.00941181,2018731
2252,2018,8,1,72512.12813,96212.70139,34.4924,201881
2253,2018,8,2,72910.20556,97879.26389,35.86324479,201882
2254,2018,8,3,72991.71979,98648.39931,36.47050243,201883
2255,2018,8,4,68230.12326,95769.07986,41.44272431,201884
2256,2018,8,5,67003.36806,94047.28819,41.37107465,201885
2257,2018,8,6,76350.16771,99599.40972,33.34938299,201886
2258,2018,8,7,77668.68542,99479.97222,30.05576563,201887
2259,2018,8,8,77705.97188,99476.60069,29.99951493,201888
2260,2018,8,9,77605.62847,99793.23958,30.49027188,201889
2261,2018,8,10,77247.62431,99555.35417,30.45730972,2018810
2262,2018,8,11,69451.79201,91414.50347,32.34802188,2018811
2263,2018,8,12,65688.03125,89960.47917,37.84608264,2018812
2264,2018,8,13,77527.37222,97781.51736,28.81449274,2018813
